200,10,25,1062.9826670388106,1034.3885269024759,1121.625245149923,0.905, 15.729215099965222
200,10,50,1028.7483698983192,963.9335729648703,1064.1648431540114,0.905, 32.17195208000485
200,10,75,1002.8204147470644,953.9638698594588,1035.572919051184,0.905, 48.60902316002175
200,10,100,978.2941372536873,941.9448726775531,1013.1859332182215,0.905, 72.25728813998867
200,20,25,1046.6917434790153,1007.9292145544033,1082.3909622315336,0.905, 34.656457379972565
200,20,50,987.144040623758,966.1571859751675,1011.2213612354163,0.905, 64.6353351800004
200,20,75,977.943793793839,915.1842608112374,1013.4360504710276,0.905, 105.68225156001282
200,20,100,960.1099618816681,938.5630868076175,994.8248091361154,0.905, 133.81729705999606
200,40,25,1002.8481077919262,958.0245222320779,1036.7598274009706,0.905, 67.09234540001489
200,40,50,961.5657517610229,920.9023860140965,985.1123701095146,0.905, 243.78722412001807
200,40,75,964.6472138888527,941.4599434116973,986.6963788374776,0.905, 138.80386755999643
200,40,100,933.9088836134094,917.9861722896586,942.5344950423805,0.905, 180.89326057997533
200,60,25,984.3607897302657,904.520612553612,1039.9497829498457,0.905, 77.20599629993085
200,60,50,947.5599537626782,912.1128891457699,986.2054228509407,0.905, 135.51612341995352
200,60,75,938.8945427349078,922.1930966490979,963.8508503642197,0.905, 247.9451143200975
200,60,100,920.8609311291515,895.7012883992822,957.9363880834389,0.905, 350.7952897600364
