200,0.05,0.01,5,10,2142.9458456732013,2028.1731250985463,2310.3140718508735,0.905, 0.4092452000360936
200,0.05,0.01,5,20,2064.8985785196337,1888.1183489077857,2179.0117532001955,0.905, 0.8002637800760567
200,0.05,0.01,5,40,1821.4072994507128,1714.2503517647706,1966.4293089178595,0.905, 3.2118046599905936
200,0.05,0.01,5,80,1764.7081509228105,1740.7558973826735,1816.1121476974442,0.905, 6.724556580046192
200,0.05,0.01,10,10,1963.9844418868374,1762.1728853888067,2084.6304315691996,0.905, 1.1252787800040096
200,0.05,0.01,10,20,1773.9522008211957,1665.9513765201752,1884.4147268388087,0.905, 1.9111356400419026
200,0.05,0.01,10,40,1697.4015184897376,1599.165439146051,1815.110072185828,0.905, 4.715814259974286
200,0.05,0.01,10,80,1546.0655044292812,1364.6748009958121,1672.6707090582895,0.905, 10.0138364599552
200,0.05,0.01,20,10,1825.0224137528487,1735.522841449622,1945.8598782041488,0.905, 2.516266980068758
200,0.05,0.01,20,20,1712.3082172706959,1583.8530234550533,1840.9057885926798,0.905, 4.690932160057128
200,0.05,0.01,20,40,1549.225684832944,1381.8570917170825,1698.0742697069936,0.905, 12.441411199979484
200,0.05,0.01,20,80,1626.508737894451,1552.4877341467097,1714.5547045218868,0.905, 22.695273479958995
200,0.05,0.01,40,10,1603.6599779795142,1551.5962994430165,1646.5947844338248,0.905, 7.154547780007124
200,0.05,0.01,40,20,1564.7422702179817,1391.162139978818,1742.166053455834,0.905, 15.60002247998491
200,0.05,0.01,40,40,1516.0751018130948,1253.2862582816567,1663.6028100135036,0.905, 34.19400606001727
200,0.05,0.01,40,80,1527.6325519736517,1436.4036998662095,1704.0707887934082,0.905, 68.2137503199745
200,0.05,0.2,5,10,1590.5921628388544,1485.6913049747257,1667.1421033997665,0.905, 19.881638420000673
200,0.05,0.2,5,20,1531.9775228251276,1345.8396453072355,1760.3134293538217,0.905, 26.68091051997617
200,0.05,0.2,5,40,1430.0754431067794,1268.8807982403607,1558.841473478628,0.905, 18.064992460096256
200,0.05,0.2,5,80,1523.447033316761,1447.917237485528,1624.5865931763112,0.905, 34.74013903997839
200,0.05,0.2,10,10,1568.037306664844,1467.1460707238462,1686.8649913191173,0.905, 8.228939700033516
200,0.05,0.2,10,20,1461.3168672600113,1392.4442697873783,1552.575540829856,0.905, 16.393798379972576
200,0.05,0.2,10,40,1540.2383672455662,1402.2595345213751,1651.4451169192735,0.905, 32.15982693987898
200,0.05,0.2,10,80,1546.6804894525021,1415.3894184595001,1709.3081410870736,0.905, 65.6721645199228
200,0.05,0.2,20,10,1373.0888113461262,1312.3645214462927,1451.5599869841412,0.905, 16.76249814000912
200,0.05,0.2,20,20,1565.3224165700028,1470.1091965424407,1652.3305033606266,0.905, 36.0470786599908
200,0.05,0.2,20,40,1523.533277823565,1423.8860115269458,1591.1265305415898,0.905, 73.67790058003739
200,0.05,0.2,20,80,1575.0353797685555,1477.7685525770037,1644.1889565632257,0.905, 132.53066803999246
200,0.05,0.2,40,10,1534.0199012541689,1477.133627195298,1626.8583992401923,0.905, 33.11178315989673
200,0.05,0.2,40,20,1496.3993896225693,1312.7869985092152,1763.3175069601457,0.905, 65.3420979000628
200,0.05,0.2,40,40,1533.7044153611955,1312.6755792186718,1793.4495696384831,0.905, 130.08299147998915
200,0.05,0.2,40,80,1471.3590795172513,1345.0814757144722,1573.5200026878722,0.905, 255.28665607995353
200,0.25,0.01,5,10,2165.0202542802635,2080.655877552409,2279.2915681913837,0.905, 0.191696560010314
200,0.25,0.01,5,20,2128.5255193979137,1991.755722188618,2248.309321949591,0.905, 0.4454363400116563
200,0.25,0.01,5,40,2077.1973805289877,1880.8565393212155,2272.346682607124,0.905, 0.8974955400917679
200,0.25,0.01,5,80,1850.1978092905326,1757.334540698817,1926.943366959787,0.905, 1.5852442000061273
200,0.25,0.01,10,10,2041.8443320671704,1936.120437535044,2145.1225890969795,0.905, 0.44231853997334836
200,0.25,0.01,10,20,1942.7304887661005,1779.0532918247557,2064.1185359102396,0.905, 0.8166273800190538
200,0.25,0.01,10,40,1797.5544911504614,1670.0155867464077,1944.0254049364953,0.905, 1.745061559882015
200,0.25,0.01,10,80,1610.698447216409,1469.3684418747139,1670.407048956154,0.905, 3.2812055399641396
200,0.25,0.01,20,10,1773.0647616735303,1601.6502370322987,1884.2261561135404,0.905, 0.8965939000248909
200,0.25,0.01,20,20,1723.1273434394134,1498.3364064445195,1840.4700580329397,0.905, 1.757392240036279
200,0.25,0.01,20,40,1609.9007715857485,1441.6972925240236,1741.707945266713,0.905, 3.2615597799420355
200,0.25,0.01,20,80,1567.78093436029,1358.7696213535755,1822.566051359731,0.905, 6.441383199999109
